customer_id,first_name,last_name,email,phone,home_location_id,loyalty_tier,signup_date,marketing_opt_in,updated_at
2009,Darnell,Jackson,darnell.jackson@example.org,214-555-8925,11,Bronze,2023-05-21,True,2023-05-21 11:26:55+00
2010,Grace,Phillips,grace.phillips@example.net,512-555-7152,12,Silver,2025-07-08,False,2025-12-13 16:24:19+00
2011,Santiago,Tran,santiago.tran1@example.net,832-555-3670,1,Bronze,2023-04-26,True,2023-04-26 10:55:28+00
2012,David,McAllister,david.mcallister61@example.org,469-555-5501,10,Bronze,2025-08-12,True,2025-08-12 10:46:06+00
2013,Daniel,Flores,daniel.flores99@example.com,469-555-1740,7,Gold,2025-05-14,False,2025-05-14 12:17:29+00
2014,Tyrone,Wright,tyrone.wright70@example.com,972-555-6742,8,Bronze,2023-06-16,True,2024-09-11 08:28:41+00
2015,Ethan,Ramirez,ethan.ramirez76@example.org,832-555-7416,2,Gold,2025-03-07,True,2025-03-07 19:01:11+00
2016,Daniel,McAllister,daniel.mcallister@example.net,726-555-9283,16,Bronze,2026-04-26,True,2026-04-26 12:04:34+00
2017,Matthew,Young,matthew.young62@example.net,726-555-9811,19,Gold,2024-09-14,False,2025-10-22 19:50:01+00
2018,Valeria,Shah,valeria.shah96@example.org,713-555-1019,1,Gold,2025-10-09,False,2026-01-20 16:29:06+00
2019,Abigail,Jones,abigail.jones5@example.com,512-555-6925,12,Bronze,2026-03-25,True,2026-04-23 05:46:18+00
2020,James,Arceneaux,james.arceneaux@example.org,512-555-1151,15,Gold,2023-07-10,True,2026-05-14 19:49:07+00
2021,Grace,Martinez,grace.martinez1@example.com,713-555-5547,6,Silver,2026-01-29,False,2026-04-04 15:32:11+00
2022,Josette,Mitchell,josette.mitchell30@example.org,726-555-4646,16,Bronze,2026-05-07,False,2026-05-07 13:35:01+00
2023,Wyatt,Thibodeaux,wyatt.thibodeaux91@example.org,737-555-0517,13,Silver,2023-02-23,True,2025-11-11 01:47:23+00
2024,Mai,Scott,mai.scott2@example.org,210-555-6803,19,Bronze,2024-05-14,True,2024-05-14 14:20:43+00
2025,Destiny,Carter,destiny.carter@example.org,832-555-0264,20,Bronze,2026-06-18,True,2026-06-21 13:39:26+00
2026,Minh,Wilson,minh.wilson59@example.net,713-555-7931,1,Bronze,2023-05-17,True,2023-05-17 08:37:23+00
2027,Marcus,Young,marcus.young@example.com,972-555-8094,9,Bronze,2023-10-30,False,2023-10-30 20:27:44+00
2028,Caleb,Rivera,caleb.rivera95@example.net,469-555-9288,11,Bronze,2023-01-23,True,2026-05-23 14:03:28+00
2029,Andre,Wilson,andre.wilson@example.net,281-555-3675,3,Bronze,2025-09-29,True,2026-05-16 14:21:11+00
2030,Sarah,Torres,sarah.torres99@example.net,214-555-9618,7,Silver,2025-12-25,False,2026-03-11 05:07:31+00
2031,David,Nguyen,david.nguyen10@example.com,832-555-4961,20,Bronze,2026-05-25,True,2026-06-27 02:09:12+00
2032,Liam,Baker,liam.baker@example.net,281-555-2690,1,Gold,2025-08-18,False,2025-08-18 15:17:25+00
2033,Remy,Thomas,remy.thomas43@example.org,972-555-1607,9,Bronze,2026-03-03,True,2026-03-03 09:14:15+00
2034,Abigail,Sanchez,abigail.sanchez85@example.com,210-555-3883,17,Gold,2025-09-26,False,2025-09-26 14:59:20+00
2035,Robert,Rivera,robert.rivera3@example.net,469-555-2431,7,Silver,2023-07-09,True,2023-07-09 11:06:03+00
2036,Harper,Gomez,harper.gomez51@example.org,972-555-6647,10,Bronze,2023-11-08,True,2024-04-11 18:14:32+00
2037,Jennifer,Robinson,jennifer.robinson65@example.net,281-555-7317,20,Bronze,2026-06-03,True,2026-06-05 09:16:05+00
2038,Celeste,Comeaux,celeste.comeaux@example.net,469-555-6436,10,Bronze,2023-08-30,True,2024-03-09 23:20:57+00
2039,Liam,Johnson,liam.johnson6@example.org,832-555-7205,3,Bronze,2026-06-02,True,2026-06-02 16:06:26+00
2040,Lucien,Miller,lucien.miller9@example.net,281-555-1965,1,Bronze,2024-04-11,False,2025-05-19 01:21:50+00
2041,Robert,Jones,robert.jones57@example.com,726-555-1843,19,Silver,2024-03-18,True,2024-10-01 11:49:38+00
2042,Tyrone,Phillips,tyrone.phillips@example.com,713-555-9498,6,Silver,2024-05-11,False,2024-05-11 09:45:49+00
2043,Ana,Robichaux,ana.robichaux@example.org,469-555-7042,10,Bronze,2025-05-24,True,2026-06-14 20:17:52+00
2044,Kayla,Arceneaux,kayla.arceneaux8@example.net,281-555-0317,2,Silver,2023-01-07,True,2024-01-12 02:04:54+00
2045,Lucien,Young,lucien.young@example.com,469-555-1803,8,Bronze,2026-01-23,True,2026-06-20 02:22:16+00
2046,Harper,Lopez,harper.lopez@example.com,210-555-1882,19,Bronze,2025-05-04,True,2026-04-15 01:58:21+00
2047,Lucia,Williams,lucia.williams@example.com,469-555-1320,10,Bronze,2025-06-18,True,2026-05-18 23:11:10+00
2048,Wyatt,Torres,wyatt.torres@example.com,832-555-3057,20,Bronze,2026-06-23,True,2026-06-23 20:28:48+00
2049,Lucas,Gonzalez,lucas.gonzalez@example.org,281-555-7880,6,Silver,2025-05-07,True,2026-04-22 10:11:50+00
2050,Liam,Wright,liam.wright@example.com,469-555-2933,10,Bronze,2024-08-02,True,2024-08-02 11:15:36+00
2051,Anika,Scott,anika.scott@example.net,726-555-6315,17,Bronze,2024-05-25,True,2024-06-24 00:56:19+00
2052,Arjun,Shah,arjun.shah11@example.com,469-555-0721,9,Bronze,2024-03-01,True,2024-03-01 09:52:57+00
2053,Darnell,Mitchell,darnell.mitchell@example.org,713-555-6363,6,Bronze,2026-04-23,True,2026-04-23 09:06:57+00
2054,Remy,LeBlanc,remy.leblanc@example.net,210-555-8295,17,Gold,2024-03-06,True,2024-03-06 17:56:48+00
2055,Camille,Sanchez,camille.sanchez72@example.org,214-555-1860,8,Silver,2024-09-19,False,2024-09-19 12:49:32+00
2056,Jose,Diaz,jose.diaz@example.net,972-555-9791,11,Silver,2023-04-16,True,2024-11-13 08:24:04+00
2057,Carmen,Martinez,carmen.martinez3@example.org,281-555-0127,20,Bronze,2026-06-19,False,2026-06-19 14:55:33+00
2058,Caleb,Carter,caleb.carter34@example.com,713-555-8782,4,Bronze,2026-06-09,True,2026-06-28 14:55:15+00
2059,Santiago,Pham,santiago.pham@example.org,832-555-4968,6,Bronze,2024-04-21,False,2024-08-17 12:40:23+00
2060,Tuan,Young,tuan.young57@example.net,281-555-2479,1,Bronze,2026-04-24,True,2026-04-24 11:55:04+00
2061,Madison,Flores,madison.flores44@example.net,214-555-6861,8,Bronze,2025-02-24,True,2025-02-24 11:58:22+00
2062,Michael,Walker,michael.walker@example.org,281-555-3658,4,Bronze,2024-04-18,True,2024-06-13 10:47:48+00
2063,Jennifer,Diaz,jennifer.diaz57@example.net,512-555-0562,14,Bronze,2023-06-14,False,2025-02-06 16:52:11+00
2064,Rohan,Guidry,rohan.guidry54@example.com,713-555-3743,4,Bronze,2024-08-20,True,2024-08-20 14:23:35+00
2065,Priya,Kumar,PRIYA.KUMAR67@EXAMPLE.ORG,737-555-4893,13,Bronze,2023-03-01,False,2026-03-29 01:08:17+00
2066,Matthew,O'Brien,matthew.obrien@example.net,713-555-6765,6,Bronze,2025-07-19,True,2025-09-08 02:13:53+00
2067,Sofia,Nguyen,sofia.nguyen82@example.org,972-555-2328,7,Bronze,2025-04-24,True,2025-04-24 20:30:46+00
2068,Michael,Harris,michael.harris@example.org,972-555-5449,7,Gold,2023-09-04,False,2023-09-04 13:46:33+00
2069,Rohan,Pham,rohan.pham@example.com,737-555-0146,14,Silver,2023-10-16,True,2025-11-02 00:28:48+00
2070,Tuan,Landry,tuan.landry@example.com,972-555-7473,9,Bronze,2023-01-31,True,2023-08-20 01:39:07+00
2071,Joshua,Roberts,joshua.roberts5@example.org,972-555-8404,7,Bronze,2024-02-04,False,2024-02-04 18:17:25+00
2072,Marcus,Phillips,marcus.phillips60@example.org,726-555-9849,17,Bronze,2023-02-11,True,2024-06-07 23:44:42+00
2073,Wyatt,Gomez,wyatt.gomez64@example.net,737-555-4462,12,Bronze,2025-10-23,True,2025-10-23 21:59:39+00
2074,Margot,Carter,margot.carter79@example.com,281-555-6947,4,Bronze,2023-05-28,True,2023-05-28 09:22:39+00
2075,Ashley,Guidry,ashley.guidry@example.net,726-555-5786,18,Bronze,2024-12-23,False,2024-12-23 13:44:33+00
2076,James,Robinson,james.robinson72@example.net,469-555-6136,7,Silver,2024-09-17,True,2024-09-17 15:32:47+00
2077,Darnell,Comeaux,darnell.comeaux1@example.net,832-555-1311,1,Silver,2023-09-17,True,2023-09-17 15:18:50+00
2078,Minh,Young,minh.young45@example.com,469-555-9498,10,Silver,2025-06-04,True,2026-01-18 04:46:21+00
2079,Madison,Adams,madison.adams@example.net,713-555-6773,3,Silver,2023-04-30,False,2026-03-12 02:25:14+00
2080,James,Landry,james.landry@example.com,832-555-2856,5,Silver,2025-08-29,True,2025-08-29 13:38:03+00
2081,Hannah,Harris,hannah.harris@example.net,512-555-9591,15,Silver,2025-03-22,True,2025-05-18 01:13:18+00
2082,Valeria,Robichaux,valeria.robichaux24@example.com,713-555-6678,3,Gold,2024-11-27,False,2024-11-27 18:13:55+00
2083,Remy,Wright,remy.wright85@example.com,726-555-1852,16,Silver,2025-08-22,False,2025-08-22 23:19:36+00
2084,Ashley,Lopez,ashley.lopez35@example.com,726-555-6366,19,Silver,2024-03-17,True,2024-10-05 00:06:04+00
2085,Mai,Robinson,mai.robinson69@example.org,512-555-1766,12,Silver,2023-11-05,True,2026-06-03 05:24:52+00
2086,Abigail,Pham,abigail.pham18@example.org,737-555-1970,14,Silver,2023-06-19,True,2023-06-19 21:35:17+00
2087,Linh,Guidry,linh.guidry75@example.com,737-555-6481,14,Bronze,2025-10-10,True,2026-05-27 03:21:09+00
2088,James,Boudreaux,james.boudreaux72@example.org,281-555-2963,20,Bronze,2026-04-22,True,2026-04-24 01:42:53+00
2089,Sofia,Harris,sofia.harris40@example.com,214-555-6554,7,Bronze,2026-02-26,True,2026-06-16 01:33:21+00
2090,David,Reyes, David.Reyes15@Example.Org,832-555-5502,4,Bronze,2023-12-31,True,2026-03-22 01:51:31+00
2091,Ava,Williams,ava.williams88@example.com,469-555-3215,11,Bronze,2025-11-12,True,2025-11-12 11:34:07+00
2092,Lucas,Turner,lucas.turner95@example.net,972-555-5008,11,Bronze,2025-08-11,True,2025-08-11 16:41:33+00
2093,Pierre,Guidry,pierre.guidry3@example.org,832-555-6721,4,Bronze,2023-12-04,True,2023-12-04 15:39:40+00
2094,Tyrone,Rodriguez,tyrone.rodriguez83@example.org,737-555-3303,12,Gold,2024-06-17,True,2024-06-17 10:58:19+00
2095,Sarah,Perez,sarah.perez@example.org,281-555-2195,1,Bronze,2025-05-20,True,2025-08-10 10:00:14+00
2096,Diego,Scott,diego.scott89@example.com,726-555-8093,19,Bronze,2023-09-05,True,2023-09-05 12:00:57+00
2097,Ashley,Diaz,ashley.diaz@example.net,832-555-1803,6,Bronze,2026-01-05,False,2026-01-05 10:13:45+00
2098,Margot,Flores,margot.flores@example.org,281-555-5544,1,Bronze,2023-11-13,True,2023-11-13 21:23:34+00
2099,Carlos,Arceneaux,carlos.arceneaux60@example.com,281-555-0274,3,Silver,2024-10-09,False,2025-06-14 10:05:15+00
2100,Madison,Johnson,madison.johnson@example.org,832-555-2996,5,Silver,2023-05-30,False,2024-06-13 02:02:07+00
2101,Grace,Nguyen,grace.nguyen@example.com,281-555-4644,6,Bronze,2024-01-01,True,2025-03-30 18:13:25+00
2102,Jennifer,Williams,jennifer.williams@example.org,713-555-6151,1,Bronze,2025-10-03,False,2026-06-01 00:07:55+00
2103,Remy,Green,remy.green5@example.com,713-555-4466,6,Bronze,2023-03-24,True,2026-01-31 21:33:16+00
2104,Minh,Broussard,MINH.BROUSSARD3@EXAMPLE.ORG,281-555-4345,4,Silver,2023-02-25,False,2023-02-25 08:46:54+00
2105,Lucien,Perez,lucien.perez62@example.net,469-555-0402,8,Gold,2026-03-27,True,2026-05-19 06:44:25+00
2106,Chloe,Guidry,chloe.guidry68@example.net,469-555-9578,8,Gold,2023-01-15,True,2024-11-19 18:39:35+00
2107,Chloe,Hernandez,chloe.hernandez5@example.net,972-555-9634,7,Bronze,2023-01-31,True,2023-01-31 14:23:04+00
2108,Austin,Diaz,austin.diaz99@example.net,469-555-0653,7,Silver,2023-07-20,False,2023-07-20 13:53:09+00
2109,Emily,Garcia,emily.garcia33@example.net,713-555-2113,2,Silver,2023-04-23,True,2025-05-14 19:02:59+00
2110,Remy,Jackson,remy.jackson98@example.org,713-555-7093,1,Gold,2025-06-07,False,2025-09-22 13:02:16+00
2111,Ethan,O'Brien,Ethan.obrien65@Example.net,832-555-7216,4,Bronze,2023-05-15,False,2023-05-15 09:07:32+00
2112,Tyrone,Arceneaux,tyrone.arceneaux@example.org,512-555-6960,15,Bronze,2024-07-27,False,2024-07-27 11:42:58+00
2113,Hannah,Davis,hannah.davis@example.com,713-555-7214,20,Bronze,2026-05-29,True,2026-05-29 21:21:46+00
2114,Wyatt,Jones,wyatt.jones68@example.com,726-555-2536,19,Bronze,2024-11-16,True,2025-08-06 03:18:38+00
2115,Linda,Scott,linda.scott98@example.com,214-555-4354,10,Silver,2024-12-17,True,2024-12-17 20:42:19+00
2116,David,Reyes,david.reyes96@example.org,469-555-5288,11,Bronze,2026-03-17,True,2026-03-17 13:37:07+00
2117,Chloe,Rivera,chloe.rivera41@example.net,713-555-3787,6,Bronze,2025-09-01,True,2026-03-31 22:04:03+00
2118,Mia,Davis,mia.davis@example.com,737-555-6137,15,Silver,2023-03-17,True,2024-03-16 21:48:37+00
2119,Michael,Kumar,michael.kumar1@example.org,737-555-6657,15,Bronze,2026-04-22,False,2026-04-22 17:17:00+00
2120,Harper,Jones,harper.jones35@example.com,210-555-5024,17,Gold,2025-07-27,True,2025-07-27 12:53:50+00
2121,Harper,Carter,harper.carter@example.com,210-555-2716,18,Silver,2023-03-16,True,2024-07-23 13:51:47+00
2122,Liam,Gonzalez,liam.gonzalez29@example.org,214-555-4384,9,Bronze,2026-02-07,True,2026-02-07 08:53:37+00
2123,Tyrone,Jones,tyrone.jones36@example.com,512-555-2186,15,Silver,2023-07-09,True,2023-07-09 09:42:27+00
2124,Lucien,Harris,lucien.harris97@example.org,210-555-4086,16,Bronze,2026-06-05,False,2026-06-18 13:17:24+00
2125,Arjun,Morales,arjun.morales9@example.org,832-555-1631,6,Bronze,2023-05-09,False,2026-05-04 17:55:20+00
2126,Colton,Thomas,colton.thomas57@example.com,210-555-5257,19,Gold,2024-09-19,True,2026-01-05 01:47:03+00
2127,David,Williams,david.williams@example.net,713-555-8680,2,Bronze,2024-12-25,True,2024-12-25 19:54:22+00
2128,Emily,Baker,emily.baker88@example.org,713-555-4817,20,Bronze,2026-04-01,False,2026-04-29 00:59:25+00
2129,Liam,Gomez,liam.gomez58@example.org,737-555-1038,15,Silver,2025-10-29,True,2025-10-29 15:05:38+00
2130,Harper,Lewis,HARPER.LEWIS31@EXAMPLE.NET,832-555-4718,2,Bronze,2023-04-15,True,2024-09-25 12:02:25+00
2131,Linh,Roberts,linh.roberts21@example.org,737-555-8858,13,Bronze,2025-01-22,True,2025-01-22 20:55:58+00
2132,Noah,Doucet,noah.doucet86@example.net,832-555-3771,1,Bronze,2025-05-27,True,2025-05-27 21:27:04+00
2133,Robert,Reyes,robert.reyes99@example.net,512-555-6240,15,Bronze,2026-02-04,False,2026-02-04 08:40:09+00
2134,Linh,Gomez,linh.gomez47@example.org,210-555-6847,16,Bronze,2026-04-24,True,2026-04-24 15:04:49+00
2135,Ashley,Thomas,ashley.thomas@example.org,512-555-0603,12,Bronze,2023-04-30,True,2024-09-07 18:19:18+00
2136,Olivia,Smith,olivia.smith@example.org,726-555-2514,17,Bronze,2023-09-22,False,2026-01-13 06:28:38+00
2137,Santiago,Martinez,santiago.martinez15@example.org,832-555-3237,2,Bronze,2025-07-21,True,2026-03-22 17:00:27+00
2138,Margot,Reddy,margot.reddy56@example.net,713-555-2891,6,Bronze,2026-01-24,True,2026-01-24 18:29:12+00
2139,Ana,Johnson,ana.johnson89@example.com,972-555-3201,8,Bronze,2023-02-07,True,2023-05-14 00:51:04+00
2140,Jennifer,Rivera,jennifer.rivera@example.org,281-555-4086,1,Silver,2026-06-08,False,2026-06-12 10:46:36+00
2141,Noah,Reddy,noah.reddy@example.com,214-555-8377,9,Silver,2025-01-19,False,2025-05-25 05:34:47+00
2142,Michael,Ramirez,michael.ramirez23@example.com,281-555-2356,6,Bronze,2023-03-14,True,2023-03-14 12:40:53+00
2143,Mia,Roberts,mia.roberts84@example.com,214-555-9306,8,Silver,2023-02-25,False,2025-05-18 07:30:16+00
2144,Liam,O'Brien,liam.obrien97@example.net,214-555-8889,8,Bronze,2026-02-20,False,2026-06-28 18:57:34+00
2145,Colton,Williams,colton.williams83@example.com,210-555-8666,18,Bronze,2023-02-25,True,2023-02-25 20:30:19+00
2146,Joshua,Hernandez,joshua.hernandez@example.net,281-555-2400,6,Bronze,2024-11-06,True,2024-12-27 12:29:07+00
2147,Matthew,Carter,matthew.carter@example.org,210-555-1061,18,Gold,2023-05-26,False,2023-05-26 10:14:00+00
2148,Mai,Williams,mai.williams@example.com,972-555-3494,8,Bronze,2024-10-27,True,2024-10-27 20:05:34+00
2149,Priya,Arceneaux,priya.arceneaux48@example.org,469-555-6142,7,Bronze,2023-07-13,True,2023-07-13 12:40:35+00
2150,Robert,Turner,robert.turner92@example.org,469-555-2425,10,Bronze,2025-12-01,True,2026-01-29 14:07:00+00
2151,Linda,Le,linda.le@example.com,469-555-5007,8,Bronze,2026-05-08,True,2026-05-19 07:03:02+00
2152,Carmen,Gomez,carmen.gomez@example.net,713-555-4038,6,Silver,2024-02-15,True,2024-02-15 08:49:06+00
2153,Kayla,Smith,kayla.smith@example.org,972-555-4217,10,Bronze,2026-01-04,True,2026-05-27 18:31:31+00
2154,Carlos,Thibodeaux,carlos.thibodeaux9@example.org,832-555-8403,3,Bronze,2023-03-13,True,2023-03-13 09:11:15+00
2155,Santiago,Doucet,santiago.doucet40@example.org,469-555-7372,7,Bronze,2023-03-02,False,2023-03-02 16:28:09+00
2156,Mia,Miller,mia.miller40@example.org,512-555-9281,12,Bronze,2026-03-25,True,2026-06-06 00:20:53+00
2157,Diego,Comeaux,diego.comeaux2@example.com,972-555-8268,8,Bronze,2026-04-10,True,2026-04-10 15:50:24+00
2158,Daniel,Hebert,daniel.hebert34@example.org,726-555-5383,17,Silver,2026-02-16,True,2026-05-08 19:08:39+00
2159,Liam,Diaz,  liam.diaz49@example.org ,832-555-6245,6,Silver,2026-02-26,True,2026-05-14 11:05:01+00
2160,Ana,O'Brien,ana.obrien47@example.com,832-555-7295,20,Bronze,2026-05-06,False,2026-05-17 23:31:48+00
2161,Wyatt,Nelson, Wyatt.Nelson@Example.Net,210-555-7694,16,Gold,2024-08-10,True,2024-08-10 09:58:53+00
2162,Linh,Thomas,linh.thomas@example.org,210-555-4758,19,Bronze,2026-01-07,True,2026-01-07 13:07:34+00
2163,Linda,Le,linda.le74@example.org,210-555-9003,17,Bronze,2025-03-28,True,2025-08-06 03:03:42+00
2164,Brianna,Fontenot,brianna.fontenot@example.net,281-555-2496,3,Silver,2023-08-05,False,2023-08-05 20:31:19+00
2165,Harper,Jones,harper.jones@example.org,214-555-8519,11,Silver,2024-08-22,False,2025-03-03 03:23:03+00
2166,Rohan,Gomez,rohan.gomez34@example.org,713-555-4819,4,Bronze,2025-07-14,True,2025-07-31 14:42:02+00
2167,Hannah,Smith,hannah.smith80@example.org,210-555-6934,16,Bronze,2023-10-23,False,2023-10-23 20:39:29+00
2168,Matthew,Boudreaux,matthew.boudreaux7@example.org,512-555-4270,12,Bronze,2025-07-04,False,2025-07-04 16:13:03+00
2169,Mia,Fontenot,mia.fontenot34@example.org,832-555-3705,6,Bronze,2025-03-03,False,2025-03-03 09:39:04+00
2170,Wyatt,Patel,wyatt.patel85@example.org,726-555-5081,19,Bronze,2024-04-15,False,2024-04-15 20:35:37+00
2171,Tuan,Morales,  tuan.morales@example.net ,832-555-3222,3,Silver,2025-08-25,False,2026-01-26 05:08:59+00
2172,Tuan,Ramirez,tuan.ramirez48@example.com,512-555-3211,12,Bronze,2025-11-25,True,2026-02-22 01:12:54+00
2173,Tyrone,Harris,tyrone.harris@example.org,737-555-7645,14,Bronze,2023-09-17,True,2025-05-05 18:02:30+00
2174,Mai,Rodriguez,mai.rodriguez49@example.org,832-555-0321,2,Silver,2025-12-09,False,2025-12-09 13:34:59+00
2175,Jose,Garcia,jose.garcia@example.net,737-555-7860,12,Bronze,2023-01-03,False,2024-08-31 11:08:29+00
2176,Carlos,Thomas,carlos.thomas40@example.net,726-555-0498,16,Bronze,2023-05-22,True,2026-06-25 12:16:59+00
2177,Kayla,Le,kayla.le@example.net,281-555-4671,2,Gold,2023-02-17,True,2023-02-17 08:08:20+00
2178,Emily,Adams,emily.adams17@example.net,972-555-7815,10,Bronze,2024-02-08,True,2024-11-03 16:46:27+00
2179,Anika,Robinson,anika.robinson@example.com,281-555-1219,6,Gold,2025-10-23,True,2025-10-23 14:19:51+00
2180,Remy,Carter,remy.carter@example.com,737-555-7284,13,Bronze,2024-10-19,True,2024-10-19 20:05:28+00
2181,Mai,Kumar,mai.kumar@example.org,832-555-8116,3,Bronze,2024-11-06,True,2026-05-23 08:52:11+00
2182,Emily,Green,emily.green96@example.com,726-555-0357,19,Silver,2023-04-03,False,2024-05-10 21:19:04+00
2183,Andrew,Hernandez,andrew.hernandez2@example.net,210-555-6344,18,Bronze,2024-07-19,True,2024-07-19 10:08:22+00
2184,Destiny,Doucet,destiny.doucet@example.org,832-555-3567,4,Bronze,2024-02-24,True,2024-02-24 21:04:58+00
2185,Luis,Turner,luis.turner68@example.org,972-555-0895,7,Silver,2026-05-06,True,2026-05-12 01:01:34+00
2186,Andrew,Wright,andrew.wright@example.org,737-555-3115,12,Silver,2023-10-14,False,2023-10-14 13:02:21+00
2187,Santiago,Hebert,santiago.hebert@example.com,512-555-3749,14,Silver,2026-03-05,True,2026-04-11 09:47:30+00
2188,Juan,Roberts,juan.roberts@example.net,469-555-4547,9,Silver,2025-11-09,True,2025-11-09 13:01:40+00
2189,Minh,Gomez,minh.gomez@example.com,713-555-7281,3,Bronze,2026-03-16,False,2026-03-16 16:52:38+00
2190,Juan,Johnson,juan.johnson51@example.org,832-555-5734,3,Bronze,2024-03-27,False,2026-01-25 04:40:26+00
2191,Jamal,Wright,jamal.wright17@example.org,832-555-5644,20,Bronze,2026-06-22,True,2026-06-22 09:25:59+00
2192,Jose,Landry,jose.landry@example.org,469-555-3011,9,Bronze,2025-04-15,True,2025-06-13 19:30:58+00
2193,Minh,Williams,minh.williams8@example.org,210-555-5303,17,Silver,2024-06-01,False,2024-06-01 11:24:57+00
2194,Mia,Gonzalez,mia.gonzalez79@example.net,214-555-7238,10,Bronze,2024-02-28,True,2024-02-28 11:11:01+00
2195,Destiny,Jones,destiny.jones41@example.com,210-555-2927,19,Silver,2024-12-31,True,2024-12-31 13:18:15+00
2196,James,McAllister,james.mcallister@example.org,713-555-3047,2,Bronze,2023-05-25,False,2026-06-28 02:06:07+00
2197,Margot,Green,margot.green@example.org,832-555-8366,3,Bronze,2024-08-07,False,2024-08-10 13:23:30+00
2198,Pierre,Roberts,pierre.roberts@example.com,726-555-4183,19,Silver,2025-08-04,True,2026-05-09 22:59:26+00
2199,Emily,Lopez,emily.lopez36@example.com,210-555-2747,19,Bronze,2024-05-23,False,2025-07-26 16:35:25+00
2200,Jessica,Wright,jessica.wright@example.org,281-555-1278,6,Bronze,2026-06-12,True,2026-06-30 05:21:45+00
2201,Jamal,Tran,jamal.tran@example.com,469-555-5171,7,Silver,2023-09-09,False,2023-09-09 10:43:23+00
2202,Josette,Rivera,josette.rivera55@example.net,214-555-8734,9,Silver,2023-03-03,True,2024-05-15 07:58:43+00
2203,Minh,Jackson,minh.jackson@example.com,469-555-6611,8,Bronze,2024-07-02,True,2024-07-02 09:48:49+00
2204,Diego,Turner,diego.turner72@example.com,713-555-9656,4,Bronze,2024-02-04,False,2025-10-20 02:19:22+00
2205,Ava,LeBlanc,ava.leblanc20@example.com,210-555-3103,18,Bronze,2026-06-03,False,2026-06-20 02:48:09+00
2206,Abigail,Johnson,abigail.johnson7@example.org,281-555-6378,5,Silver,2025-01-22,True,2025-01-22 18:38:44+00
2207,Lucia,Green,lucia.green@example.org,737-555-3144,14,Bronze,2023-07-13,False,2025-07-22 02:36:55+00
2208,Minh,Lopez,minh.lopez27@example.net,281-555-9315,2,Silver,2024-01-10,False,2024-01-10 13:49:09+00
2209,Carlos,Lopez,carlos.lopez39@example.com,832-555-2183,1,Silver,2025-12-18,True,2025-12-18 13:44:40+00
2210,Liam,Patel,liam.patel@example.com,737-555-0043,13,Gold,2023-03-14,True,2023-03-14 18:07:02+00
2211,Jennifer,Wright,jennifer.wright45@example.net,972-555-0095,7,Bronze,2023-09-29,True,2023-09-29 15:13:01+00
2212,Destiny,Wright,destiny.wright@example.net,512-555-0420,13,Bronze,2023-12-15,False,2023-12-15 16:24:38+00
2213,Matthew,Adams,matthew.adams29@example.org,713-555-7273,2,Bronze,2024-07-11,True,2024-07-11 09:07:23+00
2214,Valeria,Nelson,valeria.nelson@example.com,210-555-0791,19,Bronze,2023-09-26,True,2025-02-01 06:57:38+00
2215,Arjun,Garcia,arjun.garcia@example.org,512-555-9976,15,Bronze,2025-11-29,True,2025-12-18 17:30:41+00
2216,Celeste,Rivera,celeste.rivera39@example.org,726-555-7291,18,Gold,2023-01-06,True,2023-01-06 17:21:38+00
2217,Sofia,Walker,sofia.walker60@example.org,713-555-5208,3,Bronze,2025-11-05,True,2025-11-08 01:11:47+00
2218,David,Thibodeaux,david.thibodeaux@example.net,972-555-6744,7,Gold,2026-03-16,True,2026-03-25 08:23:55+00
2219,Rohan,Walker,rohan.walker71@example.net,214-555-6070,7,Bronze,2026-03-13,True,2026-03-13 17:21:28+00
2220,Tyrone,LeBlanc,tyrone.leblanc@example.com,972-555-1351,11,Gold,2023-05-08,False,2023-10-05 14:56:38+00
2221,Ashley,Guidry,ashley.guidry20@example.com,832-555-6449,6,Bronze,2023-04-23,True,2025-11-02 08:34:09+00
2222,James,Johnson,james.johnson58@example.com,713-555-7107,2,Silver,2023-11-12,True,2023-11-12 15:44:01+00
2223,Olivia,Patel,olivia.patel@example.com,972-555-5262,7,Silver,2024-01-01,True,2025-12-08 22:08:23+00
2224,Tyrone,Adams,tyrone.adams7@example.com,832-555-0918,5,Bronze,2024-12-03,False,2025-01-01 18:23:30+00
2225,Minh,Scott,minh.scott69@example.org,972-555-9432,8,Bronze,2026-04-21,True,2026-04-21 17:14:06+00
2226,Linda,Reyes,linda.reyes63@example.net,281-555-5496,4,Bronze,2026-06-16,True,2026-06-16 13:13:41+00
2227,Jose,Jackson,jose.jackson@example.org,713-555-2859,6,Bronze,2023-11-19,False,2023-11-19 08:29:54+00
2228,Sarah,Gonzalez,sarah.gonzalez@example.org,512-555-0074,13,Bronze,2023-10-16,True,2026-01-20 02:36:41+00
2229,Tyrone,Shah,tyrone.shah@example.net,214-555-5748,8,Bronze,2023-10-29,True,2024-06-23 21:42:11+00
2230,Kayla,Landry,kayla.landry@example.net,214-555-0386,7,Silver,2026-01-21,True,2026-01-21 11:04:07+00
2231,Ava,Roberts,ava.roberts38@example.net,972-555-6047,11,Silver,2025-07-07,False,2025-08-30 21:48:25+00
2232,Destiny,Harris,destiny.harris7@example.org,737-555-2485,15,Bronze,2023-09-28,True,2023-09-28 17:08:07+00
